428.546,55.3668435,10.4307133,0.020,0.020,-0.17,0.00,0.00,348.53
428.947,55.3668450,10.4307072,0.000,0.000,0.09,0.00,0.00,342.76
429.128,55.3668451,10.4307032,-0.050,-0.050,0.15,0.00,0.00,344.25
429.548,55.3668460,10.4306962,-0.050,-0.050,-0.17,0.00,0.00,347.54
429.929,55.3668467,10.4306893,-0.070,-0.070,0.15,0.00,0.00,342.71
430.129,55.3668469,10.4306866,-0.090,-0.090,0.01,0.00,0.00,340.95
430.530,55.3668477,10.4306805,-0.020,-0.020,-0.10,0.00,0.00,346.12
430.730,55.3668476,10.4306761,0.030,0.030,0.26,0.00,0.00,343.09
431.131,55.3668476,10.4306705,0.150,0.150,-0.05,0.00,0.00,339.46
431.331,55.3668479,10.4306673,0.280,0.280,0.01,0.00,0.00,347.53
431.731,55.3668483,10.4306585,0.340,0.340,0.20,0.00,0.00,343.48
432.131,55.3668485,10.4306491,0.470,0.470,-0.11,0.00,0.00,340.10
432.331,55.3668489,10.4306450,0.630,0.630,0.30,0.00,0.00,344.37
432.751,55.3668508,10.4306384,0.690,0.690,0.18,0.00,0.00,342.82
433.131,55.3668504,10.4306297,0.820,0.820,-0.04,0.00,0.00,338.83
433.331,55.3668507,10.4306261,0.910,0.910,0.36,0.00,0.00,340.95
433.732,55.3668503,10.4306185,0.930,0.930,0.19,0.00,0.00,333.15
433.933,55.3668499,10.4306147,0.960,0.960,-0.01,0.00,0.00,327.74
434.333,55.3668501,10.4306075,0.880,0.880,0.37,0.00,0.00,340.74
434.733,55.3668504,10.4305990,0.780,0.780,-0.01,0.00,0.00,349.38
434.934,55.3668505,10.4305943,0.750,0.750,0.08,0.00,0.00,340.37
435.335,55.3668500,10.4305858,0.740,0.740,0.23,0.00,0.00,342.18
435.535,55.3668504,10.4305817,0.810,0.810,-0.10,0.00,0.00,346.23
435.936,55.3668531,10.4305751,0.910,0.910,0.21,0.00,0.00,336.93
436.336,55.3668531,10.4305672,0.930,0.930,0.25,0.00,0.00,339.95
436.536,55.3668529,10.4305620,0.980,0.980,-0.09,0.00,0.00,345.87
436.936,55.3668526,10.4305521,1.010,1.010,0.35,0.00,0.00,338.49
437.136,55.3668522,10.4305472,0.990,0.990,0.21,0.00,0.00,339.81
437.537,55.3668517,10.4305374,1.040,1.040,0.00,0.00,0.00,346.59
437.937,55.3668524,10.4305287,1.030,1.030,0.43,0.00,0.00,341.38
438.138,55.3668517,10.4305230,1.020,1.020,0.05,0.00,0.00,339.71
438.540,55.3668508,10.4305117,1.050,1.050,-0.07,0.00,0.00,347.10
438.740,55.3668508,10.4305066,1.010,1.010,0.40,0.00,0.00,340.66
439.140,55.3668518,10.4304985,0.960,0.960,0.00,0.00,0.00,338.33
439.540,55.3668516,10.4304885,0.970,0.970,0.05,0.00,0.00,346.48
439.740,55.3668515,10.4304836,0.940,0.940,0.25,0.00,0.00,339.42
440.141,55.3668503,10.4304738,0.910,0.910,-0.01,0.00,0.00,335.58
440.342,55.3668502,10.4304688,0.900,0.900,0.06,0.00,0.00,343.83
440.742,55.3668504,10.4304584,0.850,0.850,0.30,0.00,0.00,340.14
441.144,55.3668494,10.4304485,0.820,0.820,-0.04,0.00,0.00,337.60
441.345,55.3668486,10.4304432,0.830,0.830,0.08,0.00,0.00,348.52
441.745,55.3668487,10.4304341,0.760,0.760,0.28,0.00,0.00,342.22
441.946,55.3668492,10.4304298,0.710,0.710,-0.16,0.00,0.00,334.42
442.346,55.3668497,10.4304208,0.710,0.710,0.10,0.00,0.00,343.67
442.746,55.3668499,10.4304104,0.650,0.650,0.18,0.00,0.00,338.86
442.946,55.3668489,10.4304047,0.650,0.650,-0.08,0.00,0.00,333.87
443.327,55.3668480,10.4303944,0.670,0.670,0.11,0.00,0.00,342.53
443.527,55.3668480,10.4303895,0.630,0.630,0.12,0.00,0.00,337.48
443.927,55.3668475,10.4303797,0.630,0.630,-0.10,0.00,0.00,331.44
444.329,55.3668466,10.4303687,0.640,0.640,0.15,0.00,0.00,339.91
444.529,55.3668461,10.4303630,0.590,0.590,0.16,0.00,0.00,338.77
444.930,55.3668457,10.4303537,0.600,0.600,-0.06,0.00,0.00,333.73
445.131,55.3668456,10.4303494,0.580,0.580,0.14,0.00,0.00,340.90
445.531,55.3668453,10.4303379,0.490,0.490,0.11,0.00,0.00,339.65
445.931,55.3668449,10.4303267,0.450,0.450,-0.11,0.00,0.00,333.15
446.132,55.3668455,10.4303236,0.400,0.400,0.21,0.00,0.00,338.11
446.532,55.3668455,10.4303144,0.330,0.330,0.09,0.00,0.00,336.51
446.751,55.3668456,10.4303091,0.350,0.350,-0.06,0.00,0.00,330.60
447.132,55.3668444,10.4302966,0.320,0.320,0.25,0.00,0.00,339.27
447.553,55.3668446,10.4302869,0.260,0.260,-0.12,0.00,0.00,339.44
447.733,55.3668442,10.4302818,0.260,0.260,-0.08,0.00,0.00,332.66
448.135,55.3668433,10.4302710,0.230,0.230,0.16,0.00,0.00,336.52
448.335,55.3668428,10.4302659,0.180,0.180,-0.11,0.00,0.00,339.79
448.735,55.3668417,10.4302540,0.190,0.190,-0.02,0.00,0.00,332.67
449.136,55.3668419,10.4302435,0.160,0.160,0.15,0.00,0.00,336.06
449.337,55.3668410,10.4302382,0.110,0.110,-0.21,0.00,0.00,339.53
449.736,55.3668392,10.4302272,0.140,0.140,-0.07,0.00,0.00,332.76
449.937,55.3668385,10.4302218,0.110,0.110,0.16,0.00,0.00,337.39
450.338,55.3668365,10.4302102,0.080,0.080,-0.24,0.00,0.00,341.50
450.738,55.3668349,10.4302008,0.090,0.090,0.01,0.00,0.00,333.44
450.938,55.3668343,10.4301955,0.070,0.070,0.11,0.00,0.00,337.03
451.339,55.3668329,10.4301863,0.080,0.080,-0.32,0.00,0.00,341.43
451.540,55.3668317,10.4301809,0.120,0.120,0.11,0.00,0.00,333.96
451.940,55.3668302,10.4301710,0.100,0.100,0.10,0.00,0.00,335.66
452.342,55.3668315,10.4301627,0.110,0.110,-0.24,0.00,0.00,341.43
452.542,55.3668308,10.4301585,0.070,0.070,0.22,0.00,0.00,332.72
452.942,55.3668312,10.4301527,0.000,0.000,-0.01,0.00,0.00,330.77
453.143,55.3668310,10.4301487,-0.010,-0.010,-0.22,0.00,0.00,339.92
453.544,55.3668313,10.4301394,-0.070,-0.070,0.20,0.00,0.00,336.03
453.945,55.3668336,10.4301320,-0.110,-0.110,-0.09,0.00,0.00,333.70
454.145,55.3668332,10.4301271,-0.080,-0.080,-0.19,0.00,0.00,339.23
454.545,55.3668317,10.4301159,-0.080,-0.080,0.21,0.00,0.00,334.52
454.745,55.3668320,10.4301114,-0.080,-0.080,-0.15,0.00,0.00,330.57
455.145,55.3668312,10.4301026,-0.060,-0.060,-0.15,0.00,0.00,337.83
455.545,55.3668322,10.4300934,-0.120,-0.120,0.13,0.00,0.00,334.59
455.745,55.3668332,10.4300893,-0.140,-0.140,-0.19,0.00,0.00,331.46
456.145,55.3668319,10.4300783,-0.120,-0.120,-0.07,0.00,0.00,337.99
456.526,55.3668300,10.4300673,-0.170,-0.170,0.13,0.00,0.00,335.95
456.746,55.3668285,10.4300609,-0.180,-0.180,-0.18,0.00,0.00,331.55
457.146,55.3668268,10.4300494,-0.160,-0.160,-0.02,0.00,0.00,338.01
457.346,55.3668261,10.4300442,-0.180,-0.180,0.21,0.00,0.00,334.72
457.746,55.3668264,10.4300348,-0.170,-0.170,-0.24,0.00,0.00,330.08
457.946,55.3668262,10.4300293,-0.160,-0.160,0.03,0.00,0.00,337.33
458.347,55.3668247,10.4300198,-0.190,-0.190,0.13,0.00,0.00,336.73
458.727,55.3668240,10.4300093,-0.170,-0.170,-0.16,0.00,0.00,332.42
458.928,55.3668237,10.4300043,-0.130,-0.130,0.14,0.00,0.00,336.97
459.348,55.3668229,10.4299932,-0.130,-0.130,0.14,0.00,0.00,336.47
459.729,55.3668229,10.4299845,-0.060,-0.060,-0.09,0.00,0.00,329.62
459.929,55.3668233,10.4299814,-0.020,-0.020,0.23,0.00,0.00,333.66
460.330,55.3668234,10.4299723,-0.040,-0.040,0.01,0.00,0.00,334.35
460.530,55.3668234,10.4299679,-0.030,-0.030,-0.16,0.00,0.00,329.03
460.930,55.3668231,10.4299588,-0.070,-0.070,0.24,0.00,0.00,334.82
461.331,55.3668223,10.4299486,-0.120,-0.120,-0.10,0.00,0.00,335.64
461.531,55.3668202,10.4299428,-0.100,-0.100,-0.10,0.00,0.00,328.25
461.951,55.3668148,10.4299325,-0.140,-0.140,0.20,0.00,0.00,332.04
462.132,55.3668135,10.4299296,-0.180,-0.180,-0.16,0.00,0.00,335.31
462.533,55.3668134,10.4299194,-0.170,-0.170,-0.05,0.00,0.00,328.41
462.734,55.3668134,10.4299142,-0.240,-0.240,0.14,0.00,0.00,330.72
463.154,55.3668172,10.4299054,-0.290,-0.290,-0.31,0.00,0.00,334.26
463.535,55.3668174,10.4298934,-0.320,-0.320,-0.04,0.00,0.00,328.10
463.754,55.3668165,10.4298885,-0.400,-0.400,0.10,0.00,0.00,330.36
464.135,55.3668165,10.4298809,-0.430,-0.430,-0.33,0.00,0.00,335.91
464.535,55.3668151,10.4298703,-0.460,-0.460,0.05,0.00,0.00,328.71
464.735,55.3668136,10.4298649,-0.520,-0.520,0.06,0.00,0.00,328.58
465.136,55.3668108,10.4298559,-0.530,-0.530,-0.34,0.00,0.00,334.54
465.336,55.3668105,10.4298507,-0.550,-0.550,0.10,0.00,0.00,329.57
465.736,55.3668101,10.4298413,-0.610,-0.610,-0.03,0.00,0.00,329.35
466.136,55.3668080,10.4298304,-0.610,-0.610,-0.28,0.00,0.00,335.68
466.336,55.3668057,10.4298260,-0.610,-0.610,0.18,0.00,0.00,328.89
466.736,55.3668031,10.4298141,-0.630,-0.630,-0.07,0.00,0.00,327.28
466.935,55.3668019,10.4298079,-0.590,-0.590,-0.24,0.00,0.00,333.79
467.336,55.3668013,10.4297972,-0.580,-0.580,0.23,0.00,0.00,328.20
467.736,55.3668019,10.4297867,-0.600,-0.600,-0.06,0.00,0.00,325.43
467.936,55.3668021,10.4297828,-0.550,-0.550,-0.25,0.00,0.00,335.13
468.336,55.3668019,10.4297707,-0.560,-0.560,0.32,0.00,0.00,331.40
468.536,55.3668012,10.4297651,-0.560,-0.560,-0.09,0.00,0.00,328.71
468.936,55.3668007,10.4297571,-0.520,-0.520,-0.13,0.00,0.00,337.29
469.336,55.3667999,10.4297480,-0.520,-0.520,0.30,0.00,0.00,332.01
469.536,55.3667997,10.4297423,-0.520,-0.520,-0.12,0.00,0.00,329.48
469.937,55.3667998,10.4297317,-0.470,-0.470,-0.03,0.00,0.00,338.07
470.137,55.3667993,10.4297261,-0.520,-0.520,0.19,0.00,0.00,332.74
470.538,55.3667977,10.4297148,-0.530,-0.530,-0.21,0.00,0.00,322.67
470.938,55.3667953,10.4297058,-0.550,-0.550,0.08,0.00,0.00,328.58
471.139,55.3667943,10.4297015,-0.570,-0.570,0.13,0.00,0.00,334.85
471.540,55.3667975,10.4296910,-0.560,-0.560,-0.11,0.00,0.00,332.47
471.740,55.3667970,10.4296852,-0.600,-0.600,0.20,0.00,0.00,337.98
472.121,55.3667951,10.4296728,-0.660,-0.660,-0.10,0.00,0.00,336.38
472.540,55.3667922,10.4296581,-0.680,-0.680,-0.06,0.00,0.00,325.65
472.740,55.3667900,10.4296520,-0.730,-0.730,0.09,0.00,0.00,326.35
473.141,55.3667874,10.4296406,-0.760,-0.760,-0.23,0.00,0.00,330.29
473.341,55.3667868,10.4296383,-0.780,-0.780,0.08,0.00,0.00,323.94
473.740,55.3667862,10.4296302,-0.830,-0.830,0.04,0.00,0.00,324.86
474.121,55.3667867,10.4296204,-0.810,-0.810,-0.20,0.00,0.00,328.39
474.341,55.3667867,10.4296168,-0.850,-0.850,0.13,0.00,0.00,320.19
474.742,55.3667863,10.4296082,-0.920,-0.920,-0.06,0.00,0.00,320.04
474.941,55.3667859,10.4296023,-0.900,-0.900,-0.14,0.00,0.00,326.33
475.341,55.3667859,10.4295927,-0.920,-0.920,0.18,0.00,0.00,321.62
475.742,55.3667842,10.4295804,-0.940,-0.940,-0.11,0.00,0.00,322.19
475.942,55.3667835,10.4295745,-0.930,-0.930,-0.13,0.00,0.00,329.93
476.343,55.3667821,10.4295624,-0.910,-0.910,0.17,0.00,0.00,323.76
476.544,55.3667816,10.4295565,-0.870,-0.870,-0.12,0.00,0.00,318.70
476.944,55.3667816,10.4295455,-0.750,-0.750,-0.04,0.00,0.00,326.27
477.325,55.3667815,10.4295350,-0.690,-0.690,0.20,0.00,0.00,323.03
477.544,55.3667807,10.4295287,-0.620,-0.620,-0.13,0.00,0.00,318.35
477.925,55.3667801,10.4295181,-0.520,-0.520,0.09,0.00,0.00,320.64
478.145,55.3667801,10.4295127,-0.450,-0.450,0.14,0.00,0.00,314.97
478.545,55.3667796,10.4295013,-0.340,-0.340,-0.10,0.00,0.00,310.71
478.946,55.3667780,10.4294875,-0.230,-0.230,0.19,0.00,0.00,320.58
479.145,55.3667768,10.4294811,-0.170,-0.170,0.19,0.00,0.00,320.79
479.546,55.3667755,10.4294689,-0.100,-0.100,-0.06,0.00,0.00,317.29
479.746,55.3667750,10.4294628,-0.060,-0.060,0.24,0.00,0.00,325.40
480.146,55.3667749,10.4294501,-0.100,-0.100,0.10,0.00,0.00,325.46
480.547,55.3667751,10.4294387,-0.070,-0.070,-0.12,0.00,0.00,317.19
480.746,55.3667754,10.4294337,-0.020,-0.020,0.28,0.00,0.00,325.88
481.147,55.3667759,10.4294239,-0.050,-0.050,0.04,0.00,0.00,328.13
481.327,55.3667759,10.4294181,0.000,0.000,-0.07,0.00,0.00,319.08
481.747,55.3667754,10.4294060,0.000,0.000,0.33,0.00,0.00,323.71
482.147,55.3667740,10.4293947,-0.020,-0.020,-0.04,0.00,0.00,327.49
482.347,55.3667739,10.4293905,0.010,0.010,-0.02,0.00,0.00,319.20
482.749,55.3667724,10.4293802,0.000,0.000,0.31,0.00,0.00,325.21
482.948,55.3667717,10.4293750,-0.020,-0.020,-0.18,0.00,0.00,325.74
483.348,55.3667704,10.4293639,0.000,0.000,0.01,0.00,0.00,316.49
483.729,55.3667694,10.4293530,-0.040,-0.040,0.25,0.00,0.00,319.64
483.949,55.3667696,10.4293483,-0.050,-0.050,-0.21,0.00,0.00,325.64
484.349,55.3667694,10.4293388,-0.050,-0.050,0.10,0.00,0.00,319.61
484.530,55.3667688,10.4293336,-0.100,-0.100,0.20,0.00,0.00,322.59
484.931,55.3667683,10.4293239,-0.120,-0.120,-0.33,0.00,0.00,329.18
485.331,55.3667680,10.4293140,-0.160,-0.160,0.23,0.00,0.00,321.82
485.531,55.3667674,10.4293092,-0.240,-0.240,0.06,0.00,0.00,322.44
485.932,55.3667704,10.4293044,-0.250,-0.250,-0.26,0.00,0.00,328.41
486.152,55.3667696,10.4292985,-0.280,-0.280,0.32,0.00,0.00,322.10
486.531,55.3667683,10.4292877,-0.330,-0.330,-0.10,0.00,0.00,319.63
486.932,55.3667691,10.4292795,-0.300,-0.300,-0.19,0.00,0.00,327.74
487.132,55.3667691,10.4292736,-0.330,-0.330,0.24,0.00,0.00,324.19
487.551,55.3667677,10.4292651,-0.310,-0.310,-0.12,0.00,0.00,318.25
487.732,55.3667668,10.4292602,-0.240,-0.240,-0.05,0.00,0.00,324.91
488.133,55.3667661,10.4292501,-0.240,-0.240,0.18,0.00,0.00,323.80
488.533,55.3667667,10.4292434,-0.190,-0.190,-0.16,0.00,0.00,320.88
488.733,55.3667663,10.4292401,-0.120,-0.120,0.02,0.00,0.00,328.10
489.134,55.3667652,10.4292304,-0.100,-0.100,0.14,0.00,0.00,325.75
489.334,55.3667647,10.4292245,-0.060,-0.060,-0.15,0.00,0.00,318.44
489.735,55.3667625,10.4292123,-0.030,-0.030,0.09,0.00,0.00,325.78
490.135,55.3667620,10.4292010,-0.050,-0.050,0.17,0.00,0.00,324.70
490.335,55.3667619,10.4291956,-0.020,-0.020,-0.18,0.00,0.00,317.89
490.735,55.3667610,10.4291843,0.040,0.040,0.17,0.00,0.00,324.28
490.935,55.3667602,10.4291787,0.010,0.010,0.21,0.00,0.00,322.23
491.335,55.3667590,10.4291657,0.030,0.030,-0.17,0.00,0.00,316.82
491.735,55.3667579,10.4291554,0.000,0.000,0.23,0.00,0.00,323.89
491.936,55.3667579,10.4291508,0.000,0.000,0.03,0.00,0.00,324.22
492.336,55.3667565,10.4291396,0.070,0.070,-0.07,0.00,0.00,316.82
492.536,55.3667567,10.4291342,0.020,0.020,0.29,0.00,0.00,319.43
492.936,55.3667569,10.4291237,-0.010,-0.010,-0.10,0.00,0.00,321.25
493.336,55.3667560,10.4291122,0.030,0.030,-0.02,0.00,0.00,313.74
493.536,55.3667548,10.4291069,0.050,0.050,0.25,0.00,0.00,315.22
493.937,55.3667543,10.4290989,0.090,0.090,-0.19,0.00,0.00,320.14
494.138,55.3667544,10.4290951,0.140,0.140,0.09,0.00,0.00,313.24
494.539,55.3667535,10.4290858,0.130,0.130,0.17,0.00,0.00,313.75
494.939,55.3667524,10.4290766,0.160,0.160,-0.19,0.00,0.00,317.81
495.140,55.3667514,10.4290715,0.180,0.180,0.19,0.00,0.00,309.02
495.520,55.3667495,10.4290604,0.160,0.160,0.18,0.00,0.00,310.27
495.740,55.3667480,10.4290545,0.190,0.190,-0.14,0.00,0.00,316.85
496.139,55.3667460,10.4290437,0.180,0.180,0.26,0.00,0.00,310.94
496.540,55.3667450,10.4290332,0.120,0.120,0.09,0.00,0.00,312.30
496.740,55.3667449,10.4290292,0.150,0.150,-0.15,0.00,0.00,317.74
497.140,55.3667446,10.4290186,0.150,0.150,0.34,0.00,0.00,308.62
497.520,55.3667445,10.4290067,0.150,0.150,-0.12,0.00,0.00,300.31
497.721,55.3667444,10.4289994,0.180,0.180,-0.04,0.00,0.00,305.11
498.121,55.3667422,10.4289870,0.130,0.130,0.15,0.00,0.00,302.80
498.321,55.3667402,10.4289822,0.090,0.090,-0.20,0.00,0.00,300.50
498.722,55.3667397,10.4289707,0.100,0.100,0.10,0.00,0.00,308.23
499.122,55.3667394,10.4289603,0.100,0.100,0.15,0.00,0.00,305.07
499.323,55.3667394,10.4289550,0.100,0.100,-0.21,0.00,0.00,296.89
499.742,55.3667397,10.4289414,0.070,0.070,0.11,0.00,0.00,303.47
499.923,55.3667391,10.4289365,0.010,0.010,0.02,0.00,0.00,299.16
500.344,55.3667380,10.4289262,0.040,0.040,-0.24,0.00,0.00,289.96
500.725,55.3667361,10.4289179,0.060,0.060,0.27,0.00,0.00,296.59
500.945,55.3667359,10.4289107,0.020,0.020,0.05,0.00,0.00,297.98
501.326,55.3667347,10.4289000,0.010,0.010,-0.06,0.00,0.00,291.84
501.526,55.3667329,10.4288966,-0.010,-0.010,0.30,0.00,0.00,297.79
501.926,55.3667287,10.4288886,-0.110,-0.110,-0.12,0.00,0.00,297.66
502.326,55.3667244,10.4288799,-0.120,-0.120,-0.11,0.00,0.00,290.90
502.526,55.3667226,10.4288758,-0.150,-0.150,0.17,0.00,0.00,295.65
502.926,55.3667203,10.4288664,-0.200,-0.200,-0.16,0.00,0.00,293.13
503.127,55.3667184,10.4288626,-0.210,-0.210,-0.01,0.00,0.00,279.67
503.546,55.3667160,10.4288559,-0.260,-0.260,0.13,0.00,0.00,278.29
503.926,55.3667116,10.4288487,-0.290,-0.290,-0.26,0.00,0.00,280.47
504.147,55.3667100,10.4288459,-0.270,-0.270,0.10,0.00,0.00,272.37
504.528,55.3667068,10.4288421,-0.300,-0.300,0.13,0.00,0.00,271.08
504.728,55.3667046,10.4288416,-0.270,-0.270,-0.22,0.00,0.00,272.69
